week,day,hour,visits,day_number
2,5,hour_17,362.1059099396413,12
2,5,hour_18,363.0171957097573,12
2,5,hour_19,305.28073298884016,12
2,5,hour_20,164.55217334664988,12
2,5,hour_21,89.76164835642017,12
2,5,hour_22,60.86087107560033,12
2,5,hour_23,32.41573667983847,12
2,6,hour_0,40.46827912631899,13
2,6,hour_1,24.25502627122324,13
2,6,hour_2,29.44326718485388,13
2,6,hour_3,11.02501194146511,13
2,6,hour_4,6.744713187719832,13
2,6,hour_5,12.451778192713535,13
2,6,hour_6,20.882669677363324,13
2,6,hour_7,36.966216509618306,13
2,6,hour_8,114.53041816839637,13
2,6,hour_9,173.80607060662643,13
2,6,hour_10,231.39554474792652,13
2,6,hour_11,330.880064266794,13
2,6,hour_12,511.6902601068218,13
2,6,hour_13,563.4429632202874,13
2,6,hour_14,758.780233618481,13
2,6,hour_15,895.1012636241261,13
2,6,hour_16,845.9426809674758,13
2,6,hour_17,721.5546050631812,13
2,6,hour_18,723.370489382952,13
2,6,hour_19,608.3212471231925,13
2,6,hour_20,327.89682574145644,13
2,6,hour_21,178.8646054974163,13
2,6,hour_22,121.2751313561162,13
2,6,hour_23,64.59359937470147,13
2,7,hour_0,110.14633722697468,14
2,7,hour_1,66.01719570975726,14
2,7,hour_2,80.13852099526683,14
2,7,hour_3,30.007816231707846,14
2,7,hour_4,18.357722871162444,14
2,7,hour_5,33.89118068522298,14
2,7,hour_6,56.838334274176034,14
2,7,hour_7,100.61444265925572,14
2,7,hour_8,311.72825567762385,14
2,7,hour_9,473.0643970645707,14
2,7,hour_10,629.811107733727,14
2,7,hour_11,900.5875200833731,14
2,7,hour_12,1392.7157062833817,14
2,7,hour_13,1533.5759260063396,14
2,7,hour_14,2065.243823005775,14
2,7,hour_15,2436.2816448825392,14
2,7,hour_16,2302.482087802336,14
2,7,hour_17,1963.923314082244,14
2,7,hour_18,1968.8657779321723,14
2,7,hour_19,1655.7253897259975,14
2,7,hour_20,892.4677580442051,14
2,7,hour_21,486.8326892179426,14
2,7,hour_22,330.0859785487863,14
2,7,hour_23,175.8104998045942,14
3,1,hour_0,38.06647922042907,15
3,1,hour_1,12.579439972268228,15
3,1,hour_2,3.06282016716096,15
3,1,hour_3,3.06282016716096,15
3,1,hour_4,3.06282016716096,15
3,1,hour_5,8.094596156068251,15
3,1,hour_6,8.094596156068251,15
3,1,hour_7,26.690290028116937,15
3,1,hour_8,52.06794284173632,15
3,1,hour_9,85.64957824596542,15
3,1,hour_10,193.39521626930633,15
3,1,hour_11,296.8747833455302,15
3,1,hour_12,321.0491853791935,15
3,1,hour_13,398.16662173092476,15
3,1,hour_14,452.2035203944074,15
3,1,hour_15,634.550706775026,15
3,1,hour_16,708.8240958286793,15
3,1,hour_17,1007.8866078650387,15
3,1,hour_18,1064.3300080884335,15
