hour,visits,week_start,week_end
0,176,2024-07-01,2024-07-07
1,160,2024-07-01,2024-07-07
2,137,2024-07-01,2024-07-07
3,52,2024-07-01,2024-07-07
4,52,2024-07-01,2024-07-07
5,379,2024-07-01,2024-07-07
6,650,2024-07-01,2024-07-07
7,1514,2024-07-01,2024-07-07
8,2321,2024-07-01,2024-07-07
9,2556,2024-07-01,2024-07-07
10,2671,2024-07-01,2024-07-07
11,2488,2024-07-01,2024-07-07
12,2278,2024-07-01,2024-07-07
13,1852,2024-07-01,2024-07-07
14,1359,2024-07-01,2024-07-07
15,1333,2024-07-01,2024-07-07
16,1703,2024-07-01,2024-07-07
17,2613,2024-07-01,2024-07-07
18,4873,2024-07-01,2024-07-07
19,6508,2024-07-01,2024-07-07
20,5625,2024-07-01,2024-07-07
21,2394,2024-07-01,2024-07-07
22,769,2024-07-01,2024-07-07
23,213,2024-07-01,2024-07-07
0,310,2024-07-08,2024-07-14
1,355,2024-07-08,2024-07-14
2,200,2024-07-08,2024-07-14
3,255,2024-07-08,2024-07-14
4,266,2024-07-08,2024-07-14
5,432,2024-07-08,2024-07-14
6,597,2024-07-08,2024-07-14
7,1067,2024-07-08,2024-07-14
8,1732,2024-07-08,2024-07-14
9,2193,2024-07-08,2024-07-14
10,1926,2024-07-08,2024-07-14
11,1854,2024-07-08,2024-07-14
12,1572,2024-07-08,2024-07-14
13,1608,2024-07-08,2024-07-14
14,1547,2024-07-08,2024-07-14
15,2362,2024-07-08,2024-07-14
16,2085,2024-07-08,2024-07-14
17,3574,2024-07-08,2024-07-14
18,4686,2024-07-08,2024-07-14
19,5969,2024-07-08,2024-07-14
20,5832,2024-07-08,2024-07-14
21,2705,2024-07-08,2024-07-14
22,978,2024-07-08,2024-07-14
23,532,2024-07-08,2024-07-14
0,152,2024-07-15,2024-07-21
1,96,2024-07-15,2024-07-21
2,96,2024-07-15,2024-07-21
3,96,2024-07-15,2024-07-21
4,96,2024-07-15,2024-07-21
5,152,2024-07-15,2024-07-21
6,539,2024-07-15,2024-07-21
7,1410,2024-07-15,2024-07-21
8,2017,2024-07-15,2024-07-21
9,2490,2024-07-15,2024-07-21
10,2068,2024-07-15,2024-07-21
11,1665,2024-07-15,2024-07-21
12,1043,2024-07-15,2024-07-21
13,1043,2024-07-15,2024-07-21
14,1180,2024-07-15,2024-07-21
15,1052,2024-07-15,2024-07-21
16,1230,2024-07-15,2024-07-21
17,2376,2024-07-15,2024-07-21
18,4478,2024-07-15,2024-07-21
19,6235,2024-07-15,2024-07-21
20,5587,2024-07-15,2024-07-21
21,2586,2024-07-15,2024-07-21
22,320,2024-07-15,2024-07-21
23,167,2024-07-15,2024-07-21
0,511,2024-07-22,2024-07-28
1,340,2024-07-22,2024-07-28
2,219,2024-07-22,2024-07-28
3,109,2024-07-22,2024-07-28
4,131,2024-07-22,2024-07-28
5,406,2024-07-22,2024-07-28
6,582,2024-07-22,2024-07-28
7,1500,2024-07-22,2024-07-28
8,2816,2024-07-22,2024-07-28
9,3446,2024-07-22,2024-07-28
10,2747,2024-07-22,2024-07-28
11,2135,2024-07-22,2024-07-28
12,1842,2024-07-22,2024-07-28
13,2001,2024-07-22,2024-07-28
14,2159,2024-07-22,2024-07-28
15,2226,2024-07-22,2024-07-28
16,2492,2024-07-22,2024-07-28
17,3944,2024-07-22,2024-07-28
18,6018,2024-07-22,2024-07-28
19,6768,2024-07-22,2024-07-28
20,5991,2024-07-22,2024-07-28
21,1991,2024-07-22,2024-07-28
22,769,2024-07-22,2024-07-28
23,770,2024-07-22,2024-07-28
0,311,2024-07-29,2024-08-04
1,220,2024-07-29,2024-08-04
2,146,2024-07-29,2024-08-04
3,0,2024-07-29,2024-08-04
4,0,2024-07-29,2024-08-04
5,163,2024-07-29,2024-08-04
6,340,2024-07-29,2024-08-04
7,1647,2024-07-29,2024-08-04
8,2970,2024-07-29,2024-08-04
9,3169,2024-07-29,2024-08-04
10,2762,2024-07-29,2024-08-04
