hour,visits,week_start,week_end
12,5899,2024-08-05,2024-08-11
13,7357,2024-08-05,2024-08-11
14,8842,2024-08-05,2024-08-11
15,11859,2024-08-05,2024-08-11
16,14792,2024-08-05,2024-08-11
17,16672,2024-08-05,2024-08-11
18,16920,2024-08-05,2024-08-11
19,14492,2024-08-05,2024-08-11
20,10054,2024-08-05,2024-08-11
21,3437,2024-08-05,2024-08-11
22,1214,2024-08-05,2024-08-11
23,533,2024-08-05,2024-08-11
0,300,2024-08-12,2024-08-18
1,164,2024-08-12,2024-08-18
2,125,2024-08-12,2024-08-18
3,86,2024-08-12,2024-08-18
4,86,2024-08-12,2024-08-18
5,127,2024-08-12,2024-08-18
6,288,2024-08-12,2024-08-18
7,989,2024-08-12,2024-08-18
8,2704,2024-08-12,2024-08-18
9,4693,2024-08-12,2024-08-18
10,5788,2024-08-12,2024-08-18
11,6714,2024-08-12,2024-08-18
12,6594,2024-08-12,2024-08-18
13,6559,2024-08-12,2024-08-18
14,7355,2024-08-12,2024-08-18
15,9838,2024-08-12,2024-08-18
16,12093,2024-08-12,2024-08-18
17,14010,2024-08-12,2024-08-18
18,15901,2024-08-12,2024-08-18
19,14248,2024-08-12,2024-08-18
20,9688,2024-08-12,2024-08-18
21,3294,2024-08-12,2024-08-18
22,1013,2024-08-12,2024-08-18
23,483,2024-08-12,2024-08-18
0,504,2024-08-19,2024-08-25
1,267,2024-08-19,2024-08-25
2,240,2024-08-19,2024-08-25
3,201,2024-08-19,2024-08-25
4,201,2024-08-19,2024-08-25
5,201,2024-08-19,2024-08-25
6,615,2024-08-19,2024-08-25
7,2240,2024-08-19,2024-08-25
8,4799,2024-08-19,2024-08-25
9,7131,2024-08-19,2024-08-25
10,8943,2024-08-19,2024-08-25
11,8778,2024-08-19,2024-08-25
12,8952,2024-08-19,2024-08-25
13,8683,2024-08-19,2024-08-25
14,9337,2024-08-19,2024-08-25
15,10253,2024-08-19,2024-08-25
16,13708,2024-08-19,2024-08-25
17,16295,2024-08-19,2024-08-25
18,18330,2024-08-19,2024-08-25
19,16478,2024-08-19,2024-08-25
20,11203,2024-08-19,2024-08-25
21,3710,2024-08-19,2024-08-25
22,1564,2024-08-19,2024-08-25
23,726,2024-08-19,2024-08-25
0,762,2024-08-26,2024-09-01
1,556,2024-08-26,2024-09-01
2,410,2024-08-26,2024-09-01
3,157,2024-08-26,2024-09-01
4,131,2024-08-26,2024-09-01
5,212,2024-08-26,2024-09-01
6,561,2024-08-26,2024-09-01
7,2622,2024-08-26,2024-09-01
8,5075,2024-08-26,2024-09-01
9,5805,2024-08-26,2024-09-01
10,7324,2024-08-26,2024-09-01
11,6815,2024-08-26,2024-09-01
12,6084,2024-08-26,2024-09-01
13,7473,2024-08-26,2024-09-01
14,9367,2024-08-26,2024-09-01
15,11145,2024-08-26,2024-09-01
16,12809,2024-08-26,2024-09-01
17,14299,2024-08-26,2024-09-01
18,16930,2024-08-26,2024-09-01
19,14841,2024-08-26,2024-09-01
20,11024,2024-08-26,2024-09-01
21,5667,2024-08-26,2024-09-01
22,1933,2024-08-26,2024-09-01
23,1014,2024-08-26,2024-09-01
0,1364,2024-09-02,2024-09-08
1,403,2024-09-02,2024-09-08
2,66,2024-09-02,2024-09-08
3,39,2024-09-02,2024-09-08
4,39,2024-09-02,2024-09-08
5,297,2024-09-02,2024-09-08
6,493,2024-09-02,2024-09-08
7,1763,2024-09-02,2024-09-08
8,3119,2024-09-02,2024-09-08
9,4066,2024-09-02,2024-09-08
10,5394,2024-09-02,2024-09-08
11,6350,2024-09-02,2024-09-08
12,6551,2024-09-02,2024-09-08
13,7783,2024-09-02,2024-09-08
14,9818,2024-09-02,2024-09-08
15,12543,2024-09-02,2024-09-08
16,14770,2024-09-02,2024-09-08
17,16628,2024-09-02,2024-09-08
18,16457,2024-09-02,2024-09-08
19,13824,2024-09-02,2024-09-08
20,7477,2024-09-02,2024-09-08
21,3791,2024-09-02,2024-09-08
22,1973,2024-09-02,2024-09-08
23,1653,2024-09-02,2024-09-08
0,112,2024-09-09,2024-09-15
1,112,2024-09-09,2024-09-15
2,112,2024-09-09,2024-09-15
3,75,2024-09-09,2024-09-15
4,75,2024-09-09,2024-09-15
5,114,2024-09-09,2024-09-15
6,663,2024-09-09,2024-09-15
7,1485,2024-09-09,2024-09-15
8,2946,2024-09-09,2024-09-15
9,4458,2024-09-09,2024-09-15
10,5133,2024-09-09,2024-09-15
11,5079,2024-09-09,2024-09-15
12,5629,2024-09-09,2024-09-15
13,6550,2024-09-09,2024-09-15
