hour,visits,week_start,week_end
17,6634,2024-08-19,2024-08-25
18,7391,2024-08-19,2024-08-25
19,7646,2024-08-19,2024-08-25
20,6354,2024-08-19,2024-08-25
21,4623,2024-08-19,2024-08-25
22,3181,2024-08-19,2024-08-25
23,1306,2024-08-19,2024-08-25
0,1059,2024-08-26,2024-09-01
1,436,2024-08-26,2024-09-01
2,103,2024-08-26,2024-09-01
3,91,2024-08-26,2024-09-01
4,128,2024-08-26,2024-09-01
5,117,2024-08-26,2024-09-01
6,228,2024-08-26,2024-09-01
7,508,2024-08-26,2024-09-01
8,656,2024-08-26,2024-09-01
9,983,2024-08-26,2024-09-01
10,1520,2024-08-26,2024-09-01
11,1402,2024-08-26,2024-09-01
12,1739,2024-08-26,2024-09-01
13,2187,2024-08-26,2024-09-01
14,2708,2024-08-26,2024-09-01
15,3809,2024-08-26,2024-09-01
16,4605,2024-08-26,2024-09-01
17,4684,2024-08-26,2024-09-01
18,4942,2024-08-26,2024-09-01
19,4493,2024-08-26,2024-09-01
20,3502,2024-08-26,2024-09-01
21,3165,2024-08-26,2024-09-01
22,2231,2024-08-26,2024-09-01
23,1453,2024-08-26,2024-09-01
0,935,2024-09-02,2024-09-08
1,1038,2024-09-02,2024-09-08
2,387,2024-09-02,2024-09-08
3,149,2024-09-02,2024-09-08
4,246,2024-09-02,2024-09-08
5,253,2024-09-02,2024-09-08
6,305,2024-09-02,2024-09-08
7,489,2024-09-02,2024-09-08
8,572,2024-09-02,2024-09-08
9,1377,2024-09-02,2024-09-08
10,1329,2024-09-02,2024-09-08
11,1967,2024-09-02,2024-09-08
12,2405,2024-09-02,2024-09-08
13,2941,2024-09-02,2024-09-08
14,2656,2024-09-02,2024-09-08
15,3531,2024-09-02,2024-09-08
16,4033,2024-09-02,2024-09-08
17,4900,2024-09-02,2024-09-08
18,6269,2024-09-02,2024-09-08
19,6884,2024-09-02,2024-09-08
20,4867,2024-09-02,2024-09-08
21,3429,2024-09-02,2024-09-08
22,2095,2024-09-02,2024-09-08
23,1119,2024-09-02,2024-09-08
0,362,2024-09-09,2024-09-15
1,208,2024-09-09,2024-09-15
2,101,2024-09-09,2024-09-15
3,55,2024-09-09,2024-09-15
4,81,2024-09-09,2024-09-15
5,55,2024-09-09,2024-09-15
6,0,2024-09-09,2024-09-15
7,93,2024-09-09,2024-09-15
8,217,2024-09-09,2024-09-15
9,1437,2024-09-09,2024-09-15
10,1519,2024-09-09,2024-09-15
11,1799,2024-09-09,2024-09-15
12,2108,2024-09-09,2024-09-15
13,2145,2024-09-09,2024-09-15
14,1537,2024-09-09,2024-09-15
15,2120,2024-09-09,2024-09-15
16,3013,2024-09-09,2024-09-15
17,3314,2024-09-09,2024-09-15
18,3122,2024-09-09,2024-09-15
19,2467,2024-09-09,2024-09-15
20,2383,2024-09-09,2024-09-15
21,2001,2024-09-09,2024-09-15
22,1383,2024-09-09,2024-09-15
23,790,2024-09-09,2024-09-15
0,547,2024-09-16,2024-09-22
1,451,2024-09-16,2024-09-22
2,124,2024-09-16,2024-09-22
3,124,2024-09-16,2024-09-22
4,83,2024-09-16,2024-09-22
5,136,2024-09-16,2024-09-22
6,258,2024-09-16,2024-09-22
7,423,2024-09-16,2024-09-22
8,546,2024-09-16,2024-09-22
9,1119,2024-09-16,2024-09-22
10,1399,2024-09-16,2024-09-22
11,1976,2024-09-16,2024-09-22
12,2605,2024-09-16,2024-09-22
13,2299,2024-09-16,2024-09-22
14,2794,2024-09-16,2024-09-22
15,3492,2024-09-16,2024-09-22
16,4058,2024-09-16,2024-09-22
17,3734,2024-09-16,2024-09-22
18,3985,2024-09-16,2024-09-22
19,2966,2024-09-16,2024-09-22
20,1821,2024-09-16,2024-09-22
21,955,2024-09-16,2024-09-22
22,587,2024-09-16,2024-09-22
23,368,2024-09-16,2024-09-22
0,322,2024-09-23,2024-09-29
1,76,2024-09-23,2024-09-29
2,17,2024-09-23,2024-09-29
3,134,2024-09-23,2024-09-29
4,188,2024-09-23,2024-09-29
5,182,2024-09-23,2024-09-29
6,214,2024-09-23,2024-09-29
7,432,2024-09-23,2024-09-29
8,649,2024-09-23,2024-09-29
9,937,2024-09-23,2024-09-29
10,1164,2024-09-23,2024-09-29
11,932,2024-09-23,2024-09-29
12,1010,2024-09-23,2024-09-29
13,1106,2024-09-23,2024-09-29
14,1160,2024-09-23,2024-09-29
15,1128,2024-09-23,2024-09-29
16,1454,2024-09-23,2024-09-29
17,1607,2024-09-23,2024-09-29
18,1387,2024-09-23,2024-09-29
19,1504,2024-09-23,2024-09-29
20,1055,2024-09-23,2024-09-29
21,1126,2024-09-23,2024-09-29
22,875,2024-09-23,2024-09-29
23,590,2024-09-23,2024-09-29
