hour,visits,week_start,week_end
11,1303,2024-07-08,2024-07-14
12,2054,2024-07-08,2024-07-14
13,2211,2024-07-08,2024-07-14
14,3157,2024-07-08,2024-07-14
15,4276,2024-07-08,2024-07-14
16,4296,2024-07-08,2024-07-14
17,4942,2024-07-08,2024-07-14
18,6767,2024-07-08,2024-07-14
19,8207,2024-07-08,2024-07-14
20,9375,2024-07-08,2024-07-14
21,8957,2024-07-08,2024-07-14
22,6600,2024-07-08,2024-07-14
23,1772,2024-07-08,2024-07-14
0,219,2024-07-15,2024-07-21
1,164,2024-07-15,2024-07-21
2,202,2024-07-15,2024-07-21
3,202,2024-07-15,2024-07-21
4,202,2024-07-15,2024-07-21
5,194,2024-07-15,2024-07-21
6,369,2024-07-15,2024-07-21
7,1038,2024-07-15,2024-07-21
8,1702,2024-07-15,2024-07-21
9,1924,2024-07-15,2024-07-21
10,2060,2024-07-15,2024-07-21
11,1622,2024-07-15,2024-07-21
12,1944,2024-07-15,2024-07-21
13,2790,2024-07-15,2024-07-21
14,3197,2024-07-15,2024-07-21
15,4516,2024-07-15,2024-07-21
16,5572,2024-07-15,2024-07-21
17,5920,2024-07-15,2024-07-21
18,6446,2024-07-15,2024-07-21
19,8177,2024-07-15,2024-07-21
20,8942,2024-07-15,2024-07-21
21,6692,2024-07-15,2024-07-21
22,4485,2024-07-15,2024-07-21
23,845,2024-07-15,2024-07-21
0,610,2024-07-22,2024-07-28
1,480,2024-07-22,2024-07-28
2,316,2024-07-22,2024-07-28
3,165,2024-07-22,2024-07-28
4,117,2024-07-22,2024-07-28
5,185,2024-07-22,2024-07-28
6,313,2024-07-22,2024-07-28
7,488,2024-07-22,2024-07-28
8,1131,2024-07-22,2024-07-28
9,1748,2024-07-22,2024-07-28
10,2640,2024-07-22,2024-07-28
11,2123,2024-07-22,2024-07-28
12,2752,2024-07-22,2024-07-28
13,3753,2024-07-22,2024-07-28
14,4391,2024-07-22,2024-07-28
15,4842,2024-07-22,2024-07-28
16,5152,2024-07-22,2024-07-28
17,4334,2024-07-22,2024-07-28
18,5191,2024-07-22,2024-07-28
19,8564,2024-07-22,2024-07-28
20,9617,2024-07-22,2024-07-28
21,8052,2024-07-22,2024-07-28
22,4148,2024-07-22,2024-07-28
23,1221,2024-07-22,2024-07-28
0,100,2024-07-29,2024-08-04
1,44,2024-07-29,2024-08-04
2,114,2024-07-29,2024-08-04
3,69,2024-07-29,2024-08-04
4,126,2024-07-29,2024-08-04
5,57,2024-07-29,2024-08-04
6,359,2024-07-29,2024-08-04
7,588,2024-07-29,2024-08-04
8,1559,2024-07-29,2024-08-04
9,1735,2024-07-29,2024-08-04
10,1759,2024-07-29,2024-08-04
11,1697,2024-07-29,2024-08-04
12,1127,2024-07-29,2024-08-04
13,1351,2024-07-29,2024-08-04
14,1996,2024-07-29,2024-08-04
15,2283,2024-07-29,2024-08-04
16,3326,2024-07-29,2024-08-04
17,3986,2024-07-29,2024-08-04
18,6290,2024-07-29,2024-08-04
19,7948,2024-07-29,2024-08-04
20,8848,2024-07-29,2024-08-04
21,7918,2024-07-29,2024-08-04
22,5562,2024-07-29,2024-08-04
23,635,2024-07-29,2024-08-04
0,347,2024-08-05,2024-08-11
1,114,2024-08-05,2024-08-11
2,0,2024-08-05,2024-08-11
3,0,2024-08-05,2024-08-11
4,0,2024-08-05,2024-08-11
5,72,2024-08-05,2024-08-11
6,294,2024-08-05,2024-08-11
7,573,2024-08-05,2024-08-11
8,863,2024-08-05,2024-08-11
9,1576,2024-08-05,2024-08-11
10,1316,2024-08-05,2024-08-11
11,1067,2024-08-05,2024-08-11
12,902,2024-08-05,2024-08-11
13,1002,2024-08-05,2024-08-11
14,1704,2024-08-05,2024-08-11
15,2459,2024-08-05,2024-08-11
16,3225,2024-08-05,2024-08-11
17,3860,2024-08-05,2024-08-11
18,4441,2024-08-05,2024-08-11
19,3941,2024-08-05,2024-08-11
20,3828,2024-08-05,2024-08-11
21,3388,2024-08-05,2024-08-11
22,2033,2024-08-05,2024-08-11
23,691,2024-08-05,2024-08-11
0,576,2024-08-12,2024-08-18
1,221,2024-08-12,2024-08-18
2,104,2024-08-12,2024-08-18
3,104,2024-08-12,2024-08-18
4,161,2024-08-12,2024-08-18
5,226,2024-08-12,2024-08-18
6,277,2024-08-12,2024-08-18
7,468,2024-08-12,2024-08-18
8,937,2024-08-12,2024-08-18
9,1063,2024-08-12,2024-08-18
10,2363,2024-08-12,2024-08-18
11,3093,2024-08-12,2024-08-18
12,4374,2024-08-12,2024-08-18
13,5982,2024-08-12,2024-08-18
14,7969,2024-08-12,2024-08-18
15,8874,2024-08-12,2024-08-18
16,8651,2024-08-12,2024-08-18
17,6915,2024-08-12,2024-08-18
18,5681,2024-08-12,2024-08-18
19,6039,2024-08-12,2024-08-18
20,5249,2024-08-12,2024-08-18
21,4292,2024-08-12,2024-08-18
22,2377,2024-08-12,2024-08-18
23,601,2024-08-12,2024-08-18
0,392,2024-08-19,2024-08-25
1,221,2024-08-19,2024-08-25
2,109,2024-08-19,2024-08-25
3,109,2024-08-19,2024-08-25
4,138,2024-08-19,2024-08-25
5,106,2024-08-19,2024-08-25
6,162,2024-08-19,2024-08-25
7,373,2024-08-19,2024-08-25
8,1063,2024-08-19,2024-08-25
9,1239,2024-08-19,2024-08-25
10,2535,2024-08-19,2024-08-25
11,3414,2024-08-19,2024-08-25
12,3256,2024-08-19,2024-08-25
13,3482,2024-08-19,2024-08-25
14,4797,2024-08-19,2024-08-25
15,5166,2024-08-19,2024-08-25
16,5562,2024-08-19,2024-08-25
17,5679,2024-08-19,2024-08-25
18,5729,2024-08-19,2024-08-25
19,7053,2024-08-19,2024-08-25
20,7277,2024-08-19,2024-08-25
21,6139,2024-08-19,2024-08-25
22,5419,2024-08-19,2024-08-25
23,1899,2024-08-19,2024-08-25
0,160,2024-08-26,2024-09-01
1,176,2024-08-26,2024-09-01
2,321,2024-08-26,2024-09-01
3,278,2024-08-26,2024-09-01
4,75,2024-08-26,2024-09-01
5,87,2024-08-26,2024-09-01
6,266,2024-08-26,2024-09-01
7,241,2024-08-26,2024-09-01
8,801,2024-08-26,2024-09-01
9,913,2024-08-26,2024-09-01
10,1394,2024-08-26,2024-09-01
11,1814,2024-08-26,2024-09-01
12,1484,2024-08-26,2024-09-01
13,1533,2024-08-26,2024-09-01
14,1930,2024-08-26,2024-09-01
15,1754,2024-08-26,2024-09-01
16,2336,2024-08-26,2024-09-01
17,2832,2024-08-26,2024-09-01
18,2735,2024-08-26,2024-09-01
19,2589,2024-08-26,2024-09-01
20,1086,2024-08-26,2024-09-01
21,609,2024-08-26,2024-09-01
22,471,2024-08-26,2024-09-01
23,270,2024-08-26,2024-09-01
0,262,2024-09-02,2024-09-08
1,56,2024-09-02,2024-09-08
2,56,2024-09-02,2024-09-08
3,0,2024-09-02,2024-09-08
4,132,2024-09-02,2024-09-08
5,290,2024-09-02,2024-09-08
6,289,2024-09-02,2024-09-08
7,411,2024-09-02,2024-09-08
8,988,2024-09-02,2024-09-08
9,1356,2024-09-02,2024-09-08
10,1625,2024-09-02,2024-09-08
11,2111,2024-09-02,2024-09-08
12,2104,2024-09-02,2024-09-08
13,2445,2024-09-02,2024-09-08
14,2822,2024-09-02,2024-09-08
15,3542,2024-09-02,2024-09-08
16,4421,2024-09-02,2024-09-08
17,4607,2024-09-02,2024-09-08
18,3952,2024-09-02,2024-09-08
19,2749,2024-09-02,2024-09-08
20,2258,2024-09-02,2024-09-08
21,1299,2024-09-02,2024-09-08
22,924,2024-09-02,2024-09-08
23,489,2024-09-02,2024-09-08
0,66,2024-09-09,2024-09-15
1,0,2024-09-09,2024-09-15
2,116,2024-09-09,2024-09-15
3,116,2024-09-09,2024-09-15
4,0,2024-09-09,2024-09-15
5,0,2024-09-09,2024-09-15
6,155,2024-09-09,2024-09-15
7,253,2024-09-09,2024-09-15
8,363,2024-09-09,2024-09-15
9,1060,2024-09-09,2024-09-15
10,1296,2024-09-09,2024-09-15
11,1650,2024-09-09,2024-09-15
12,1494,2024-09-09,2024-09-15
13,1053,2024-09-09,2024-09-15
14,1294,2024-09-09,2024-09-15
15,2488,2024-09-09,2024-09-15
16,3221,2024-09-09,2024-09-15
17,3222,2024-09-09,2024-09-15
18,2788,2024-09-09,2024-09-15
19,1721,2024-09-09,2024-09-15
20,1289,2024-09-09,2024-09-15
21,446,2024-09-09,2024-09-15
22,183,2024-09-09,2024-09-15
23,138,2024-09-09,2024-09-15
0,256,2024-09-16,2024-09-22
1,0,2024-09-16,2024-09-22
2,67,2024-09-16,2024-09-22
3,0,2024-09-16,2024-09-22
4,0,2024-09-16,2024-09-22
5,0,2024-09-16,2024-09-22
6,352,2024-09-16,2024-09-22
7,369,2024-09-16,2024-09-22
8,306,2024-09-16,2024-09-22
9,1358,2024-09-16,2024-09-22
10,1486,2024-09-16,2024-09-22
11,1359,2024-09-16,2024-09-22
12,1226,2024-09-16,2024-09-22
13,1628,2024-09-16,2024-09-22
14,1788,2024-09-16,2024-09-22
15,2043,2024-09-16,2024-09-22
16,2619,2024-09-16,2024-09-22
17,3149,2024-09-16,2024-09-22
18,2262,2024-09-16,2024-09-22
19,1391,2024-09-16,2024-09-22
20,869,2024-09-16,2024-09-22
21,490,2024-09-16,2024-09-22
22,591,2024-09-16,2024-09-22
23,445,2024-09-16,2024-09-22
0,443,2024-09-23,2024-09-29
1,219,2024-09-23,2024-09-29
2,162,2024-09-23,2024-09-29
3,256,2024-09-23,2024-09-29
4,303,2024-09-23,2024-09-29
5,331,2024-09-23,2024-09-29
6,188,2024-09-23,2024-09-29
7,245,2024-09-23,2024-09-29
8,470,2024-09-23,2024-09-29
9,599,2024-09-23,2024-09-29
10,444,2024-09-23,2024-09-29
11,771,2024-09-23,2024-09-29
12,594,2024-09-23,2024-09-29
13,685,2024-09-23,2024-09-29
14,808,2024-09-23,2024-09-29
15,1700,2024-09-23,2024-09-29
16,2823,2024-09-23,2024-09-29
17,2098,2024-09-23,2024-09-29
18,1588,2024-09-23,2024-09-29
19,1280,2024-09-23,2024-09-29
20,952,2024-09-23,2024-09-29
21,641,2024-09-23,2024-09-29
22,393,2024-09-23,2024-09-29
23,555,2024-09-23,2024-09-29
