hour,visits,week_start,week_end
5,26,2024-09-16,2024-09-22
6,79,2024-09-16,2024-09-22
7,154,2024-09-16,2024-09-22
8,897,2024-09-16,2024-09-22
9,1362,2024-09-16,2024-09-22
10,1482,2024-09-16,2024-09-22
11,2005,2024-09-16,2024-09-22
12,1985,2024-09-16,2024-09-22
13,2709,2024-09-16,2024-09-22
14,3483,2024-09-16,2024-09-22
15,4118,2024-09-16,2024-09-22
16,5381,2024-09-16,2024-09-22
17,5452,2024-09-16,2024-09-22
18,4430,2024-09-16,2024-09-22
19,2572,2024-09-16,2024-09-22
20,1740,2024-09-16,2024-09-22
21,1352,2024-09-16,2024-09-22
22,1077,2024-09-16,2024-09-22
23,757,2024-09-16,2024-09-22
0,94,2024-09-23,2024-09-29
1,175,2024-09-23,2024-09-29
2,81,2024-09-23,2024-09-29
3,81,2024-09-23,2024-09-29
4,81,2024-09-23,2024-09-29
5,81,2024-09-23,2024-09-29
6,81,2024-09-23,2024-09-29
7,85,2024-09-23,2024-09-29
8,864,2024-09-23,2024-09-29
9,1499,2024-09-23,2024-09-29
10,1000,2024-09-23,2024-09-29
11,1047,2024-09-23,2024-09-29
12,947,2024-09-23,2024-09-29
13,1203,2024-09-23,2024-09-29
14,1813,2024-09-23,2024-09-29
15,1906,2024-09-23,2024-09-29
16,1346,2024-09-23,2024-09-29
17,1790,2024-09-23,2024-09-29
18,2017,2024-09-23,2024-09-29
19,1273,2024-09-23,2024-09-29
20,1909,2024-09-23,2024-09-29
21,3249,2024-09-23,2024-09-29
22,1404,2024-09-23,2024-09-29
23,820,2024-09-23,2024-09-29
