hour,visits,week_start,week_end
15,3757,2024-09-02,2024-09-08
16,4650,2024-09-02,2024-09-08
17,5265,2024-09-02,2024-09-08
18,4885,2024-09-02,2024-09-08
19,3112,2024-09-02,2024-09-08
20,1491,2024-09-02,2024-09-08
21,498,2024-09-02,2024-09-08
22,163,2024-09-02,2024-09-08
23,34,2024-09-02,2024-09-08
0,51,2024-09-09,2024-09-15
1,0,2024-09-09,2024-09-15
2,14,2024-09-09,2024-09-15
3,0,2024-09-09,2024-09-15
4,0,2024-09-09,2024-09-15
5,0,2024-09-09,2024-09-15
6,49,2024-09-09,2024-09-15
7,141,2024-09-09,2024-09-15
8,785,2024-09-09,2024-09-15
9,1206,2024-09-09,2024-09-15
10,1989,2024-09-09,2024-09-15
11,2500,2024-09-09,2024-09-15
12,2599,2024-09-09,2024-09-15
13,3088,2024-09-09,2024-09-15
14,3343,2024-09-09,2024-09-15
15,3561,2024-09-09,2024-09-15
16,3983,2024-09-09,2024-09-15
17,4734,2024-09-09,2024-09-15
18,4848,2024-09-09,2024-09-15
19,3961,2024-09-09,2024-09-15
20,2328,2024-09-09,2024-09-15
21,1135,2024-09-09,2024-09-15
22,540,2024-09-09,2024-09-15
23,185,2024-09-09,2024-09-15
0,32,2024-09-16,2024-09-22
1,59,2024-09-16,2024-09-22
2,0,2024-09-16,2024-09-22
3,0,2024-09-16,2024-09-22
4,0,2024-09-16,2024-09-22
5,0,2024-09-16,2024-09-22
6,69,2024-09-16,2024-09-22
7,172,2024-09-16,2024-09-22
8,579,2024-09-16,2024-09-22
9,848,2024-09-16,2024-09-22
10,1110,2024-09-16,2024-09-22
11,1463,2024-09-16,2024-09-22
12,1698,2024-09-16,2024-09-22
13,2028,2024-09-16,2024-09-22
14,2793,2024-09-16,2024-09-22
15,3496,2024-09-16,2024-09-22
16,3326,2024-09-16,2024-09-22
17,3504,2024-09-16,2024-09-22
18,3973,2024-09-16,2024-09-22
19,2740,2024-09-16,2024-09-22
20,1098,2024-09-16,2024-09-22
21,455,2024-09-16,2024-09-22
22,346,2024-09-16,2024-09-22
23,212,2024-09-16,2024-09-22
0,0,2024-09-23,2024-09-29
1,42,2024-09-23,2024-09-29
2,42,2024-09-23,2024-09-29
3,42,2024-09-23,2024-09-29
4,0,2024-09-23,2024-09-29
5,0,2024-09-23,2024-09-29
6,0,2024-09-23,2024-09-29
7,114,2024-09-23,2024-09-29
8,297,2024-09-23,2024-09-29
9,278,2024-09-23,2024-09-29
10,702,2024-09-23,2024-09-29
11,1219,2024-09-23,2024-09-29
12,874,2024-09-23,2024-09-29
13,856,2024-09-23,2024-09-29
14,627,2024-09-23,2024-09-29
15,758,2024-09-23,2024-09-29
16,909,2024-09-23,2024-09-29
17,934,2024-09-23,2024-09-29
18,1187,2024-09-23,2024-09-29
19,728,2024-09-23,2024-09-29
20,360,2024-09-23,2024-09-29
21,138,2024-09-23,2024-09-29
22,188,2024-09-23,2024-09-29
23,67,2024-09-23,2024-09-29
